match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
73,1,MI,DC,14,6,Player_59,Player_54,Bowler_22,0,0,0,0,0,0,1,0,1,,,
73,1,CSK,RR,15,1,Player_9,Player_10,Bowler_11,0,0,0,0,0,0,0,0,0,,,
73,1,MI,SRH,15,2,Player_26,Player_76,Bowler_27,0,0,0,0,0,0,4,0,4,,,
73,1,KKR,PBKS,15,3,Player_39,Player_40,Bowler_43,0,0,0,0,0,0,0,0,0,,,
73,1,KKR,SRH,15,4,Player_32,Player_11,Bowler_15,0,1,0,0,0,0,0,0,0,,,Fielder_29
73,1,CSK,DC,15,5,Player_16,Player_79,Bowler_39,0,0,0,0,0,0,1,0,1,,,Fielder_17
73,1,RCB,RR,15,6,Player_92,Player_60,Bowler_21,0,1,0,0,0,0,4,1,5,,,Fielder_33
73,1,KKR,SRH,16,1,Player_75,Player_27,Bowler_28,0,0,0,0,0,0,2,0,2,,,Fielder_25
73,1,MI,RR,16,2,Player_5,Player_34,Bowler_14,0,0,0,0,0,0,1,0,1,,caught,
73,1,RCB,RR,16,3,Player_71,Player_10,Bowler_20,0,0,0,0,0,0,0,0,0,,,
73,1,KKR,PBKS,16,4,Player_47,Player_13,Bowler_19,0,0,0,0,0,0,3,1,4,,,
73,1,KKR,RR,16,5,Player_10,Player_60,Bowler_33,0,0,0,0,0,0,1,0,1,,,Fielder_8
73,1,KKR,PBKS,16,6,Player_91,Player_99,Bowler_36,0,0,0,0,0,0,1,0,1,,,
73,1,KKR,PBKS,17,1,Player_6,Player_69,Bowler_29,0,0,0,0,1,0,1,0,1,Player_63,,
73,1,RCB,PBKS,17,2,Player_30,Player_20,Bowler_29,0,0,0,0,0,0,1,0,1,,,
73,1,CSK,SRH,17,3,Player_50,Player_11,Bowler_23,0,0,0,0,0,0,0,0,0,,,
73,1,KKR,RR,17,4,Player_35,Player_7,Bowler_10,0,0,0,0,0,0,0,0,0,,,Fielder_3
73,1,MI,SRH,17,5,Player_2,Player_2,Bowler_17,0,0,0,0,0,0,1,1,2,,,
73,1,CSK,PBKS,17,6,Player_5,Player_22,Bowler_48,0,0,0,0,0,0,0,0,0,,,
73,1,KKR,RR,18,1,Player_26,Player_48,Bowler_18,0,0,0,0,0,0,1,0,1,,,
73,1,MI,SRH,18,2,Player_24,Player_90,Bowler_37,0,0,0,0,0,0,0,0,0,,,
73,1,RCB,SRH,18,3,Player_20,Player_17,Bowler_25,0,0,0,0,0,0,1,0,1,,,
73,1,RCB,PBKS,18,4,Player_76,Player_32,Bowler_15,0,0,0,0,0,0,1,0,1,,,
73,1,MI,DC,18,5,Player_8,Player_47,Bowler_44,0,0,0,0,0,0,1,1,2,,,
73,1,MI,SRH,18,6,Player_36,Player_96,Bowler_8,0,1,0,0,0,0,1,0,1,Player_19,,
73,1,KKR,PBKS,19,1,Player_74,Player_84,Bowler_24,0,0,0,0,0,0,0,0,0,,,
73,1,CSK,RR,19,2,Player_7,Player_45,Bowler_49,0,0,0,0,0,0,1,1,2,,,
73,1,KKR,SRH,19,3,Player_60,Player_79,Bowler_22,0,0,0,0,0,0,4,1,5,,,
73,1,MI,DC,19,4,Player_46,Player_58,Bowler_24,0,0,0,0,0,0,4,0,4,,,
73,1,CSK,SRH,19,5,Player_14,Player_25,Bowler_16,0,0,0,0,0,0,2,0,2,,bowled,
73,1,RCB,SRH,19,6,Player_66,Player_80,Bowler_1,0,0,0,0,0,0,1,0,1,,,Fielder_27
73,1,CSK,RR,20,1,Player_4,Player_47,Bowler_20,0,0,0,0,0,0,3,0,3,,,
73,1,KKR,DC,20,2,Player_50,Player_7,Bowler_47,0,0,0,0,0,0,2,0,2,,bowled,
73,1,RCB,DC,20,3,Player_3,Player_58,Bowler_5,0,0,0,0,0,0,4,0,4,,,
73,1,MI,PBKS,20,4,Player_76,Player_49,Bowler_1,0,0,0,0,0,0,0,0,0,,,
73,1,CSK,SRH,20,5,Player_47,Player_27,Bowler_12,0,0,0,0,0,0,2,0,2,,,
73,1,CSK,DC,20,6,Player_9,Player_52,Bowler_6,0,0,0,0,0,0,0,1,1,,,
73,2,CSK,DC,1,1,Player_15,Player_19,Bowler_48,0,0,0,0,0,0,0,0,0,,,
73,2,CSK,PBKS,1,2,Player_2,Player_52,Bowler_26,0,0,0,0,0,0,2,0,2,,,Fielder_24
73,2,CSK,DC,1,3,Player_7,Player_65,Bowler_27,0,0,0,1,0,0,6,0,6,,,
73,2,KKR,SRH,1,4,Player_71,Player_23,Bowler_23,0,0,0,0,0,0,2,0,2,,,
73,2,CSK,RR,1,5,Player_77,Player_8,Bowler_17,0,0,0,0,0,0,1,0,1,,,Fielder_14
73,2,RCB,PBKS,1,6,Player_41,Player_22,Bowler_2,0,0,0,0,0,0,1,0,1,,,
73,2,CSK,SRH,2,1,Player_49,Player_53,Bowler_20,0,0,0,0,0,0,1,0,1,,,
73,2,RCB,PBKS,2,2,Player_21,Player_12,Bowler_41,0,0,0,0,0,0,3,0,3,,,
73,2,MI,PBKS,2,3,Player_14,Player_81,Bowler_49,0,0,0,0,0,0,0,0,0,,,
73,2,MI,SRH,2,4,Player_29,Player_64,Bowler_20,0,0,0,0,0,0,1,0,1,,,
73,2,RCB,PBKS,2,5,Player_41,Player_47,Bowler_21,0,0,0,0,0,0,3,0,3,,,
73,2,KKR,RR,2,6,Player_44,Player_8,Bowler_3,0,0,0,0,0,0,2,0,2,,,
73,2,CSK,PBKS,3,1,Player_38,Player_41,Bowler_22,0,0,0,0,0,0,1,0,1,,,Fielder_43
73,2,KKR,PBKS,3,2,Player_22,Player_52,Bowler_5,0,0,0,0,0,0,0,0,0,,,Fielder_13
73,2,RCB,RR,3,3,Player_71,Player_18,Bowler_27,0,1,0,0,0,0,1,1,2,,caught,
73,2,KKR,PBKS,3,4,Player_82,Player_39,Bowler_29,0,0,0,1,0,0,2,0,2,Player_94,,
73,2,RCB,DC,3,5,Player_75,Player_4,Bowler_16,0,0,0,0,0,0,0,0,0,,,Fielder_42
73,2,MI,RR,3,6,Player_70,Player_27,Bowler_42,0,0,0,0,0,0,1,0,1,,,
73,2,CSK,RR,4,1,Player_18,Player_81,Bowler_39,0,0,0,0,0,0,1,0,1,,,
73,2,KKR,RR,4,2,Player_4,Player_69,Bowler_43,0,0,0,2,0,0,2,0,2,,,
73,2,RCB,PBKS,4,3,Player_19,Player_12,Bowler_18,0,0,0,0,0,0,0,0,0,,,
73,2,RCB,RR,4,4,Player_40,Player_61,Bowler_5,0,0,0,0,0,0,2,0,2,,,Fielder_34
73,2,KKR,DC,4,5,Player_42,Player_95,Bowler_21,0,0,0,0,0,0,1,0,1,,,Fielder_32
73,2,MI,RR,4,6,Player_73,Player_64,Bowler_13,0,0,0,0,0,0,1,0,1,,,
73,2,RCB,RR,5,1,Player_32,Player_35,Bowler_44,0,0,0,0,0,0,2,0,2,,,Fielder_37
73,2,MI,DC,5,2,Player_69,Player_40,Bowler_30,0,0,0,1,0,0,1,0,1,,,
73,2,KKR,SRH,5,3,Player_36,Player_96,Bowler_30,0,1,0,0,0,0,2,0,2,,,
73,2,RCB,PBKS,5,4,Player_88,Player_3,Bowler_18,0,1,0,0,0,0,0,0,0,,bowled,
73,2,MI,RR,5,5,Player_19,Player_75,Bowler_28,0,0,0,0,0,0,4,0,4,,,
73,2,MI,RR,5,6,Player_68,Player_55,Bowler_37,0,0,0,0,0,0,0,0,0,,,
73,2,MI,SRH,6,1,Player_1,Player_40,Bowler_22,0,0,0,0,0,0,0,0,0,,,
73,2,RCB,DC,6,2,Player_29,Player_17,Bowler_46,0,0,0,1,0,0,0,1,1,,bowled,
73,2,KKR,SRH,6,3,Player_98,Player_98,Bowler_31,0,0,0,0,0,0,1,0,1,,bowled,
73,2,MI,DC,6,4,Player_66,Player_38,Bowler_27,0,1,0,0,0,0,3,1,4,,,
73,2,KKR,RR,6,5,Player_3,Player_48,Bowler_4,0,0,0,0,0,0,1,0,1,,,
73,2,RCB,DC,6,6,Player_44,Player_62,Bowler_18,0,1,0,0,0,0,4,0,4,,,
73,2,KKR,SRH,7,1,Player_9,Player_62,Bowler_36,0,0,0,0,0,0,1,0,1,,,Fielder_33
73,2,KKR,PBKS,7,2,Player_55,Player_68,Bowler_18,0,0,0,0,0,0,0,0,0,,,
73,2,MI,DC,7,3,Player_20,Player_65,Bowler_8,0,1,0,0,0,0,3,0,3,,,
73,2,KKR,SRH,7,4,Player_11,Player_40,Bowler_21,0,0,0,0,0,0,4,0,4,,,
73,2,CSK,DC,7,5,Player_48,Player_8,Bowler_27,0,0,0,0,0,0,1,1,2,,,
73,2,MI,RR,7,6,Player_80,Player_97,Bowler_47,0,0,0,0,0,0,1,0,1,,,Fielder_35
73,2,MI,PBKS,8,1,Player_74,Player_47,Bowler_17,0,1,0,0,0,0,1,0,1,,,Fielder_26
73,2,MI,PBKS,8,2,Player_26,Player_30,Bowler_4,0,0,0,0,0,0,2,0,2,,,
73,2,RCB,DC,8,3,Player_48,Player_38,Bowler_14,0,0,0,0,0,0,1,0,1,,,
73,2,KKR,PBKS,8,4,Player_29,Player_38,Bowler_34,0,1,0,0,0,0,6,0,6,,,
73,2,KKR,PBKS,8,5,Player_26,Player_23,Bowler_15,0,0,0,0,0,0,1,0,1,,,
73,2,KKR,SRH,8,6,Player_72,Player_30,Bowler_41,0,0,0,0,0,0,1,0,1,,,
73,2,CSK,RR,9,1,Player_27,Player_58,Bowler_46,0,0,0,1,0,0,0,0,0,,,
73,2,KKR,SRH,9,2,Player_96,Player_15,Bowler_47,0,0,0,0,0,0,1,0,1,Player_46,,
73,2,MI,SRH,9,3,Player_90,Player_90,Bowler_44,0,0,0,0,0,0,0,1,1,,,
73,2,MI,SRH,9,4,Player_27,Player_64,Bowler_13,0,0,0,0,0,0,0,0,0,,,
73,2,KKR,SRH,9,5,Player_57,Player_91,Bowler_34,0,0,0,0,0,0,1,0,1,Player_54,,Fielder_10
73,2,KKR,DC,9,6,Player_16,Player_88,Bowler_16,0,0,0,0,0,0,2,0,2,,bowled,
73,2,CSK,RR,10,1,Player_28,Player_74,Bowler_38,0,1,0,0,0,0,0,0,0,,,Fielder_12
73,2,RCB,PBKS,10,2,Player_67,Player_63,Bowler_46,0,0,0,0,0,0,0,0,0,,,Fielder_48
73,2,RCB,RR,10,3,Player_37,Player_54,Bowler_17,0,0,0,0,0,0,1,0,1,,,
73,2,MI,DC,10,4,Player_77,Player_90,Bowler_12,0,0,0,0,0,0,0,0,0,,,
73,2,CSK,SRH,10,5,Player_80,Player_36,Bowler_15,0,0,0,0,0,0,1,1,2,,,Fielder_47
73,2,MI,RR,10,6,Player_86,Player_3,Bowler_37,0,0,0,0,0,0,1,0,1,,,
73,2,RCB,SRH,11,1,Player_86,Player_54,Bowler_44,0,1,0,0,0,0,1,0,1,,,
73,2,MI,DC,11,2,Player_92,Player_22,Bowler_42,0,0,0,0,0,0,1,0,1,,,Fielder_48
73,2,CSK,PBKS,11,3,Player_8,Player_72,Bowler_45,0,0,0,0,0,0,0,0,0,,,
73,2,KKR,DC,11,4,Player_48,Player_99,Bowler_44,0,0,0,0,0,0,3,0,3,,,
73,2,CSK,DC,11,5,Player_36,Player_20,Bowler_5,0,0,0,0,0,0,0,0,0,,,Fielder_25
73,2,RCB,RR,11,6,Player_62,Player_24,Bowler_44,0,0,0,0,0,0,2,0,2,,,
73,2,RCB,DC,12,1,Player_97,Player_36,Bowler_27,0,0,0,0,1,0,1,1,2,,,
73,2,KKR,DC,12,2,Player_46,Player_1,Bowler_48,0,0,0,0,0,0,1,0,1,,,
73,2,MI,SRH,12,3,Player_73,Player_1,Bowler_46,0,0,0,0,0,0,0,0,0,,,
73,2,CSK,RR,12,4,Player_16,Player_23,Bowler_44,0,0,0,0,0,0,3,0,3,,,
73,2,CSK,PBKS,12,5,Player_40,Player_27,Bowler_27,0,0,0,0,1,0,6,1,7,,,
73,2,MI,SRH,12,6,Player_6,Player_45,Bowler_41,0,0,0,0,0,0,1,0,1,Player_90,,Fielder_32
73,2,CSK,DC,13,1,Player_8,Player_78,Bowler_11,0,0,0,0,0,0,1,0,1,Player_76,,
73,2,MI,SRH,13,2,Player_96,Player_69,Bowler_28,0,0,0,0,0,0,2,0,2,,,
73,2,RCB,RR,13,3,Player_15,Player_21,Bowler_10,0,0,1,0,0,0,2,1,3,,,Fielder_15
73,2,RCB,SRH,13,4,Player_83,Player_41,Bowler_30,0,0,0,0,0,0,0,1,1,,,Fielder_41
73,2,MI,SRH,13,5,Player_36,Player_51,Bowler_9,0,0,0,0,0,0,1,0,1,,,
73,2,RCB,RR,13,6,Player_8,Player_49,Bowler_27,0,0,0,0,0,0,1,0,1,,,Fielder_9
73,2,RCB,DC,14,1,Player_47,Player_68,Bowler_16,0,1,1,0,0,0,3,0,3,,,Fielder_9
73,2,KKR,RR,14,2,Player_50,Player_96,Bowler_9,0,0,0,1,0,0,1,1,2,,,
73,2,CSK,RR,14,3,Player_27,Player_66,Bowler_4,0,0,0,0,0,0,1,0,1,,,
73,2,KKR,RR,14,4,Player_78,Player_90,Bowler_19,0,0,0,0,0,0,0,1,1,,,
73,2,CSK,PBKS,14,5,Player_14,Player_65,Bowler_5,0,1,0,0,0,0,2,0,2,,,Fielder_49
73,2,RCB,SRH,14,6,Player_90,Player_13,Bowler_45,0,0,0,0,0,0,4,0,4,,,
73,2,RCB,DC,15,1,Player_84,Player_90,Bowler_14,0,0,0,0,0,0,1,0,1,,,
73,2,RCB,RR,15,2,Player_60,Player_63,Bowler_8,0,0,0,0,0,0,0,1,1,,,
73,2,RCB,SRH,15,3,Player_80,Player_84,Bowler_31,0,0,0,0,0,0,1,0,1,,,Fielder_44
73,2,KKR,RR,15,4,Player_25,Player_85,Bowler_9,0,0,0,0,0,0,3,0,3,,,
73,2,CSK,PBKS,15,5,Player_98,Player_87,Bowler_48,0,0,0,0,0,0,1,1,2,,,
73,2,KKR,DC,15,6,Player_48,Player_32,Bowler_28,0,0,0,0,0,0,1,0,1,Player_6,,
73,2,KKR,SRH,16,1,Player_36,Player_87,Bowler_48,0,0,0,0,0,0,0,0,0,Player_99,,
73,2,MI,RR,16,2,Player_56,Player_44,Bowler_33,0,1,0,0,0,0,2,0,2,,,
73,2,KKR,SRH,16,3,Player_41,Player_10,Bowler_22,0,0,0,0,0,0,3,0,3,,,
73,2,RCB,SRH,16,4,Player_87,Player_80,Bowler_39,0,0,0,0,0,0,0,0,0,,,Fielder_23
73,2,MI,RR,16,5,Player_39,Player_86,Bowler_41,0,1,0,0,0,0,2,0,2,,caught,
73,2,CSK,DC,16,6,Player_40,Player_28,Bowler_47,0,0,0,1,0,0,0,0,0,,,Fielder_46
73,2,MI,DC,17,1,Player_85,Player_14,Bowler_18,0,0,0,2,0,0,3,1,4,,,
73,2,RCB,SRH,17,2,Player_62,Player_67,Bowler_9,0,0,0,0,0,0,0,0,0,,,
73,2,RCB,DC,17,3,Player_27,Player_62,Bowler_38,0,0,0,2,0,0,1,1,2,,,
73,2,KKR,DC,17,4,Player_20,Player_93,Bowler_34,0,0,0,0,0,0,6,0,6,,,
73,2,RCB,PBKS,17,5,Player_7,Player_35,Bowler_9,0,0,0,0,0,0,0,0,0,,,
73,2,MI,RR,17,6,Player_98,Player_57,Bowler_33,0,0,0,0,0,0,0,0,0,,,
73,2,RCB,SRH,18,1,Player_34,Player_63,Bowler_25,0,0,0,0,0,0,0,0,0,Player_46,,
73,2,KKR,DC,18,2,Player_81,Player_3,Bowler_11,0,0,0,0,1,0,1,0,1,,,Fielder_23
73,2,RCB,SRH,18,3,Player_87,Player_80,Bowler_22,0,0,0,0,0,0,0,0,0,,,
73,2,KKR,RR,18,4,Player_73,Player_55,Bowler_14,0,0,0,0,0,0,0,0,0,,,
73,2,RCB,PBKS,18,5,Player_19,Player_45,Bowler_4,0,0,0,0,1,0,1,0,1,,,Fielder_42
73,2,CSK,SRH,18,6,Player_88,Player_93,Bowler_30,0,0,0,0,0,0,3,0,3,,,
73,2,RCB,PBKS,19,1,Player_52,Player_53,Bowler_18,0,0,0,0,0,0,0,0,0,Player_83,bowled,
73,2,KKR,PBKS,19,2,Player_84,Player_50,Bowler_41,0,0,0,0,0,0,1,0,1,,,
73,2,CSK,SRH,19,3,Player_98,Player_63,Bowler_42,0,0,0,0,0,0,2,0,2,,,
73,2,KKR,DC,19,4,Player_46,Player_89,Bowler_42,0,0,0,0,0,0,0,1,1,,,
73,2,KKR,SRH,19,5,Player_40,Player_90,Bowler_38,0,0,0,0,0,0,1,0,1,,,
73,2,CSK,DC,19,6,Player_33,Player_61,Bowler_42,0,1,0,0,0,0,0,1,1,,,
73,2,KKR,SRH,20,1,Player_25,Player_55,Bowler_33,0,0,0,0,0,0,1,0,1,,,
73,2,RCB,RR,20,2,Player_78,Player_75,Bowler_18,0,0,0,0,0,0,1,0,1,,,
73,2,MI,PBKS,20,3,Player_56,Player_40,Bowler_9,0,0,1,0,0,0,0,0,0,,,
73,2,MI,SRH,20,4,Player_2,Player_10,Bowler_6,0,0,0,0,1,0,1,0,1,,caught,Fielder_10
73,2,CSK,PBKS,20,5,Player_69,Player_77,Bowler_33,0,0,0,0,0,0,1,0,1,,,
73,2,CSK,PBKS,20,6,Player_39,Player_68,Bowler_9,0,0,0,0,0,0,0,0,0,,,
74,1,CSK,DC,1,1,Player_83,Player_48,Bowler_2,0,0,0,0,0,0,1,0,1,,,Fielder_37
74,1,MI,SRH,1,2,Player_85,Player_93,Bowler_43,0,0,0,0,0,0,4,1,5,,,
74,1,RCB,DC,1,3,Player_5,Player_9,Bowler_35,0,1,0,0,0,0,6,0,6,,,Fielder_20
74,1,RCB,PBKS,1,4,Player_78,Player_74,Bowler_7,0,0,1,0,0,0,1,0,1,,,
74,1,CSK,PBKS,1,5,Player_15,Player_92,Bowler_13,0,0,0,0,0,0,0,0,0,,,
74,1,RCB,PBKS,1,6,Player_64,Player_38,Bowler_11,0,0,0,0,0,0,4,0,4,,,
74,1,KKR,PBKS,2,1,Player_39,Player_23,Bowler_1,0,0,0,0,0,0,1,0,1,,,
74,1,RCB,SRH,2,2,Player_11,Player_33,Bowler_48,0,0,0,0,0,0,2,0,2,,,
74,1,CSK,DC,2,3,Player_76,Player_33,Bowler_10,0,1,0,0,0,0,1,0,1,,,Fielder_4
74,1,MI,SRH,2,4,Player_40,Player_21,Bowler_42,0,0,0,0,0,0,1,0,1,,,
74,1,KKR,PBKS,2,5,Player_63,Player_88,Bowler_11,0,0,0,0,0,0,6,0,6,,,
74,1,CSK,RR,2,6,Player_80,Player_3,Bowler_15,0,1,0,0,0,0,0,0,0,,,
74,1,KKR,RR,3,1,Player_11,Player_78,Bowler_30,0,0,0,0,0,0,1,0,1,,,
74,1,KKR,PBKS,3,2,Player_95,Player_25,Bowler_26,0,0,0,0,0,0,1,0,1,,,
74,1,CSK,SRH,3,3,Player_55,Player_86,Bowler_21,0,0,0,0,0,0,1,0,1,,,
74,1,CSK,SRH,3,4,Player_5,Player_19,Bowler_19,0,0,0,0,0,0,1,0,1,,,
74,1,KKR,SRH,3,5,Player_96,Player_13,Bowler_24,0,0,0,1,0,0,0,0,0,,,
74,1,CSK,DC,3,6,Player_82,Player_84,Bowler_45,0,0,0,0,0,0,6,0,6,,,
74,1,CSK,SRH,4,1,Player_49,Player_45,Bowler_29,0,0,0,0,0,0,2,0,2,,,
74,1,CSK,RR,4,2,Player_24,Player_25,Bowler_22,0,0,0,0,0,0,6,0,6,,lbw,
74,1,RCB,RR,4,3,Player_7,Player_91,Bowler_41,0,1,0,0,0,0,1,0,1,,,Fielder_40
74,1,CSK,RR,4,4,Player_10,Player_45,Bowler_2,0,0,0,2,0,0,1,0,1,Player_98,,
74,1,KKR,DC,4,5,Player_2,Player_51,Bowler_14,0,0,0,0,0,0,2,0,2,,,
74,1,KKR,RR,4,6,Player_3,Player_91,Bowler_17,0,0,0,0,0,0,2,0,2,,,
74,1,MI,PBKS,5,1,Player_1,Player_61,Bowler_5,0,0,0,0,0,0,0,0,0,,,
74,1,RCB,DC,5,2,Player_71,Player_68,Bowler_32,0,0,0,0,0,0,2,0,2,,,
74,1,MI,SRH,5,3,Player_67,Player_78,Bowler_27,0,1,0,0,0,0,1,1,2,,,
74,1,KKR,SRH,5,4,Player_32,Player_64,Bowler_23,0,0,0,0,0,0,0,0,0,,,Fielder_1
74,1,KKR,PBKS,5,5,Player_74,Player_56,Bowler_3,0,0,0,0,0,0,2,1,3,,,
74,1,MI,PBKS,5,6,Player_43,Player_60,Bowler_33,0,0,0,0,0,0,1,0,1,,,
74,1,KKR,DC,6,1,Player_26,Player_32,Bowler_44,0,0,0,0,0,0,1,0,1,,,
74,1,CSK,DC,6,2,Player_13,Player_84,Bowler_33,0,0,0,0,0,0,0,0,0,,,
74,1,RCB,PBKS,6,3,Player_82,Player_52,Bowler_36,0,0,1,0,0,0,2,0,2,Player_20,,
74,1,MI,DC,6,4,Player_31,Player_25,Bowler_41,0,0,0,0,0,0,4,0,4,,,
74,1,KKR,RR,6,5,Player_87,Player_29,Bowler_6,0,0,0,1,0,0,4,0,4,,,Fielder_25
74,1,RCB,RR,6,6,Player_1,Player_8,Bowler_30,0,0,0,0,0,0,6,0,6,,caught,Fielder_35
74,1,RCB,PBKS,7,1,Player_7,Player_31,Bowler_43,0,0,2,0,0,0,1,0,1,,,
74,1,RCB,DC,7,2,Player_64,Player_94,Bowler_15,0,0,0,0,0,0,1,0,1,,,
74,1,MI,SRH,7,3,Player_34,Player_54,Bowler_45,0,0,0,0,0,0,1,0,1,,,
74,1,MI,PBKS,7,4,Player_52,Player_65,Bowler_21,0,0,0,0,0,0,1,0,1,,,
74,1,CSK,PBKS,7,5,Player_93,Player_84,Bowler_47,0,0,0,0,1,0,1,1,2,,,
74,1,KKR,RR,7,6,Player_7,Player_33,Bowler_47,0,0,0,0,0,0,1,0,1,,,Fielder_33
74,1,RCB,PBKS,8,1,Player_73,Player_4,Bowler_4,0,0,0,0,0,0,1,0,1,,,
74,1,KKR,DC,8,2,Player_93,Player_57,Bowler_7,0,0,1,0,0,0,2,0,2,,,
74,1,CSK,PBKS,8,3,Player_20,Player_74,Bowler_25,0,0,1,0,1,0,1,1,2,,,
74,1,RCB,RR,8,4,Player_2,Player_36,Bowler_48,0,0,0,0,0,0,3,0,3,,,
74,1,KKR,RR,8,5,Player_81,Player_18,Bowler_32,0,0,0,0,0,0,6,0,6,,,Fielder_10
74,1,KKR,PBKS,8,6,Player_78,Player_68,Bowler_23,0,0,0,0,0,0,0,1,1,Player_57,,
74,1,CSK,RR,9,1,Player_55,Player_69,Bowler_35,0,0,0,0,0,0,1,0,1,,,
74,1,MI,DC,9,2,Player_41,Player_65,Bowler_9,0,0,0,0,0,0,1,0,1,,,Fielder_17
74,1,RCB,DC,9,3,Player_14,Player_32,Bowler_47,0,0,0,0,0,0,2,0,2,,,
74,1,CSK,PBKS,9,4,Player_23,Player_27,Bowler_45,0,0,0,0,1,0,1,0,1,,,
74,1,RCB,DC,9,5,Player_97,Player_74,Bowler_7,0,0,0,0,0,0,1,0,1,,,
74,1,KKR,DC,9,6,Player_82,Player_71,Bowler_19,0,0,0,0,0,0,1,1,2,Player_99,,
74,1,CSK,PBKS,10,1,Player_60,Player_5,Bowler_35,0,0,0,0,0,0,1,0,1,Player_28,,
74,1,RCB,DC,10,2,Player_73,Player_95,Bowler_8,0,0,0,0,0,0,3,0,3,,,
74,1,KKR,SRH,10,3,Player_75,Player_75,Bowler_13,0,0,0,1,0,0,0,0,0,,,
74,1,KKR,SRH,10,4,Player_13,Player_42,Bowler_33,0,0,0,0,0,0,4,0,4,,,Fielder_35
74,1,CSK,DC,10,5,Player_13,Player_61,Bowler_6,0,0,0,0,0,0,1,0,1,,,
74,1,MI,DC,10,6,Player_91,Player_83,Bowler_5,0,0,0,0,0,0,4,1,5,,,
74,1,KKR,SRH,11,1,Player_97,Player_16,Bowler_2,0,0,0,0,0,0,0,0,0,,,
74,1,RCB,SRH,11,2,Player_70,Player_65,Bowler_47,0,0,0,0,0,0,0,0,0,,,
74,1,RCB,DC,11,3,Player_93,Player_74,Bowler_12,0,1,0,0,0,0,0,1,1,,,
74,1,RCB,SRH,11,4,Player_74,Player_59,Bowler_34,0,0,0,0,0,0,1,0,1,,,
74,1,CSK,RR,11,5,Player_11,Player_89,Bowler_21,0,0,0,0,0,0,0,0,0,,,
74,1,RCB,SRH,11,6,Player_81,Player_3,Bowler_32,0,0,0,0,0,0,6,0,6,,,
74,1,KKR,RR,12,1,Player_79,Player_61,Bowler_17,0,1,0,0,0,0,1,0,1,,,
74,1,CSK,DC,12,2,Player_91,Player_71,Bowler_35,0,0,0,0,0,0,2,1,3,,,
74,1,KKR,SRH,12,3,Player_40,Player_81,Bowler_29,0,0,0,0,0,0,0,0,0,,,
74,1,MI,RR,12,4,Player_83,Player_27,Bowler_30,0,0,0,0,0,0,1,0,1,,,
74,1,RCB,SRH,12,5,Player_88,Player_56,Bowler_36,0,0,0,0,1,0,2,0,2,,,
74,1,MI,PBKS,12,6,Player_98,Player_58,Bowler_20,0,0,0,0,0,0,1,0,1,,,
74,1,KKR,PBKS,13,1,Player_1,Player_2,Bowler_32,0,0,0,0,0,0,0,0,0,,,
74,1,KKR,PBKS,13,2,Player_70,Player_50,Bowler_38,0,0,0,0,0,0,0,0,0,,,
74,1,KKR,RR,13,3,Player_24,Player_2,Bowler_1,0,0,1,0,0,0,0,0,0,,,Fielder_38
74,1,KKR,RR,13,4,Player_97,Player_26,Bowler_47,0,0,1,0,0,0,0,0,0,,,
74,1,KKR,PBKS,13,5,Player_69,Player_39,Bowler_18,0,0,0,0,0,0,1,1,2,,,
74,1,MI,PBKS,13,6,Player_78,Player_33,Bowler_13,0,0,1,0,0,0,0,0,0,,,
74,1,MI,PBKS,14,1,Player_14,Player_70,Bowler_20,0,0,0,0,0,0,4,0,4,,,
74,1,CSK,PBKS,14,2,Player_49,Player_92,Bowler_18,0,0,0,0,1,0,1,1,2,Player_87,,Fielder_37
74,1,CSK,RR,14,3,Player_10,Player_16,Bowler_16,0,0,0,0,0,0,1,0,1,,,Fielder_8
74,1,KKR,PBKS,14,4,Player_17,Player_67,Bowler_8,0,1,0,0,0,0,0,0,0,,,
74,1,RCB,RR,14,5,Player_12,Player_50,Bowler_27,0,0,0,0,0,0,2,0,2,,,
74,1,MI,PBKS,14,6,Player_51,Player_16,Bowler_9,0,1,0,0,0,0,3,0,3,,,
74,1,KKR,RR,15,1,Player_36,Player_93,Bowler_27,0,0,0,0,0,0,0,0,0,,,
74,1,KKR,DC,15,2,Player_98,Player_72,Bowler_18,0,0,0,1,0,0,1,0,1,,,
74,1,RCB,SRH,15,3,Player_32,Player_6,Bowler_23,0,0,0,0,0,0,2,1,3,,,Fielder_31
74,1,MI,RR,15,4,Player_53,Player_80,Bowler_31,0,0,0,0,0,0,4,0,4,,,
74,1,MI,PBKS,15,5,Player_85,Player_45,Bowler_3,0,0,0,0,0,0,3,0,3,,bowled,
74,1,CSK,DC,15,6,Player_77,Player_30,Bowler_46,0,0,2,0,0,0,4,0,4,,,
74,1,CSK,RR,16,1,Player_44,Player_27,Bowler_27,0,1,0,0,0,0,0,0,0,,,
74,1,RCB,PBKS,16,2,Player_34,Player_42,Bowler_11,0,0,0,0,0,0,0,0,0,,,Fielder_47
74,1,CSK,RR,16,3,Player_56,Player_31,Bowler_46,0,0,0,0,0,0,0,0,0,,,
74,1,KKR,DC,16,4,Player_58,Player_72,Bowler_43,0,0,0,0,0,0,1,0,1,,caught,
